county,precinct,office,district,candidate,party,votes
Grenada,Box 2 Grenada Co Office,Lieutenant Governor,,Tate Reeves,R,261
Grenada,Box 2 Grenada Co Office,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,146
Grenada,Box 3 City Auditorium,Lieutenant Governor,,Tate Reeves,R,320
Grenada,Box 3 City Auditorium,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,305
Grenada,Holcomb Community Center,Lieutenant Governor,,Tate Reeves,R,430
Grenada,Holcomb Community Center,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,68
Grenada,Box 4,Lieutenant Governor,,Tate Reeves,R,325
Grenada,Box 4,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,406
Grenada,Box 5,Lieutenant Governor,,Tate Reeves,R,809
Grenada,Box 5,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,90
Grenada,Tie Plant,Lieutenant Governor,,Tate Reeves,R,586
Grenada,Tie Plant,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,118
Grenada,Elliott Vol Fire Station,Lieutenant Governor,,Tate Reeves,R,209
Grenada,Elliott Vol Fire Station,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,25
Grenada,Sweethome Hol #2 Fire Stat,Lieutenant Governor,,Tate Reeves,R,176
Grenada,Sweethome Hol #2 Fire Stat,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,31
Grenada,Gore Springs Comm Center,Lieutenant Governor,,Tate Reeves,R,277
Grenada,Gore Springs Comm Center,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,43
Grenada,Futheyville 1st Pentecost,Lieutenant Governor,,Tate Reeves,R,340
Grenada,Futheyville 1st Pentecost,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,63
Grenada,Providence Gore Spr Comm,Lieutenant Governor,,Tate Reeves,R,0
Grenada,Providence Gore Spr Comm,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,0
Grenada,Mt Nebo Parker's Grocery,Lieutenant Governor,,Tate Reeves,R,0
Grenada,Mt Nebo Parker's Grocery,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,0
Grenada,Pleasant Grove Commun Cen,Lieutenant Governor,,Tate Reeves,R,198
Grenada,Pleasant Grove Commun Cen,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,99
Grenada,Geeslin,Lieutenant Governor,,Tate Reeves,R,578
Grenada,Geeslin,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,51
Grenada,Hardy,Lieutenant Governor,,Tate Reeves,R,0
Grenada,Hardy,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,0
Grenada,Millcreek,Lieutenant Governor,,Tate Reeves,R,x
Grenada,Millcreek,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,x
Grenada,TOTAL,Lieutenant Governor,,Tate Reeves,R,5041
Grenada,TOTAL,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,1467
Grenada,Box 1,Secretary of State,,Delbert Hosemann,R,524
Grenada,Box 2 Grenada Co Office,Secretary of State,,Delbert Hosemann,R,347
Grenada,Box 3 City Auditorium,Secretary of State,,Delbert Hosemann,R,461
Grenada,Holcomb Community Center,Secretary of State,,Delbert Hosemann,R,452
Grenada,Box 4,Secretary of State,,Delbert Hosemann,R,525
Grenada,Box 5,Secretary of State,,Delbert Hosemann,R,824
Grenada,Tie Plant,Secretary of State,,Delbert Hosemann,R,625
Grenada,Elliott Vol Fire Station,Secretary of State,,Delbert Hosemann,R,224
Grenada,Sweethome Hol #2 Fire Stat,Secretary of State,,Delbert Hosemann,R,185
Grenada,Gore Springs Comm Center,Secretary of State,,Delbert Hosemann,R,283
Grenada,Futheyville 1st Pentecost,Secretary of State,,Delbert Hosemann,R,372
Grenada,Providence Gore Spr Comm,Secretary of State,,Delbert Hosemann,R,0
Grenada,Mt Nebo Parker's Grocery,Secretary of State,,Delbert Hosemann,R,0
Grenada,Pleasant Grove Commun Cen,Secretary of State,,Delbert Hosemann,R,249
Grenada,Geeslin,Secretary of State,,Delbert Hosemann,R,580
Grenada,Hardy,Secretary of State,,Delbert Hosemann,R,0
Grenada,Millcreek,Secretary of State,,Delbert Hosemann,R,x
Grenada,TOTAL,Secretary of State,,Delbert Hosemann,R,5651
Grenada,Box 1,Attorney General,,Jim Hood,D,229
Grenada,Box 1,Attorney General,,Steve Simpson,R,324
Grenada,Box 2 Grenada Co Office,Attorney General,,Jim Hood,D,388
Grenada,Box 2 Grenada Co Office,Attorney General,,Steve Simpson,R,133
Grenada,Box 3 City Auditorium,Attorney General,,Jim Hood,D,716
Grenada,Box 3 City Auditorium,Attorney General,,Steve Simpson,R,152
Grenada,Holcomb Community Center,Attorney General,,Jim Hood,D,265
Grenada,Holcomb Community Center,Attorney General,,Steve Simpson,R,248
Grenada,Box 4,Attorney General,,Jim Hood,D,965
Grenada,Box 4,Attorney General,,Steve Simpson,R,117
Grenada,Box 5,Attorney General,,Jim Hood,D,457
Grenada,Box 5,Attorney General,,Steve Simpson,R,484
Grenada,Tie Plant,Attorney General,,Jim Hood,D,423
Grenada,Tie Plant,Attorney General,,Steve Simpson,R,359
Grenada,Elliott Vol Fire Station,Attorney General,,Jim Hood,D,128
Grenada,Elliott Vol Fire Station,Attorney General,,Steve Simpson,R,117
Grenada,Sweethome Hol #2 Fire Stat,Attorney General,,Jim Hood,D,116
Grenada,Sweethome Hol #2 Fire Stat,Attorney General,,Steve Simpson,R,111
Grenada,Gore Springs Comm Center,Attorney General,,Jim Hood,D,168
Grenada,Gore Springs Comm Center,Attorney General,,Steve Simpson,R,181
Grenada,Futheyville 1st Pentecost,Attorney General,,Jim Hood,D,235
Grenada,Futheyville 1st Pentecost,Attorney General,,Steve Simpson,R,210
Grenada,Providence Gore Spr Comm,Attorney General,,Jim Hood,D,0
Grenada,Providence Gore Spr Comm,Attorney General,,Steve Simpson,R,0
Grenada,Mt Nebo Parker's Grocery,Attorney General,,Jim Hood,D,0
Grenada,Mt Nebo Parker's Grocery,Attorney General,,Steve Simpson,R,0
Grenada,Pleasant Grove Commun Cen,Attorney General,,Jim Hood,D,287
Grenada,Pleasant Grove Commun Cen,Attorney General,,Steve Simpson,R,104
Grenada,Geeslin,Attorney General,,Jim Hood,D,329
Grenada,Geeslin,Attorney General,,Steve Simpson,R,322
Grenada,Hardy,Attorney General,,Jim Hood,D,0
Grenada,Hardy,Attorney General,,Steve Simpson,R,0
Grenada,Millcreek,Attorney General,,Jim Hood,D,x
Grenada,Millcreek,Attorney General,,Steve Simpson,R,x
Grenada,TOTAL,Attorney General,,Jim Hood,D,4706
Grenada,TOTAL,Attorney General,,Steve Simpson,R,2862
Grenada,Box 1,State Auditor,,Stacey E. Pickering,R,512
Grenada,Box 1,State Auditor,,Ashley Norwood,Reform,32
Grenada,Box 2 Grenada Co Office,State Auditor,,Stacey E. Pickering,R,238
Grenada,Box 2 Grenada Co Office,State Auditor,,Ashley Norwood,Reform,169
Grenada,Box 3 City Auditorium,State Auditor,,Stacey E. Pickering,R,283
Grenada,Box 3 City Auditorium,State Auditor,,Ashley Norwood,Reform,329
Grenada,Holcomb Community Center,State Auditor,,Stacey E. Pickering,R,400
Grenada,Holcomb Community Center,State Auditor,,Ashley Norwood,Reform,81
Grenada,Box 4,State Auditor,,Stacey E. Pickering,R,294
Grenada,Box 4,State Auditor,,Ashley Norwood,Reform,406
Grenada,Box 5,State Auditor,,Stacey E. Pickering,R,767
Grenada,Box 5,State Auditor,,Ashley Norwood,Reform,122
Grenada,Tie Plant,State Auditor,,Stacey E. Pickering,R,560
Grenada,Tie Plant,State Auditor,,Ashley Norwood,Reform,136
Grenada,Elliott Vol Fire Station,State Auditor,,Stacey E. Pickering,R,199
Grenada,Elliott Vol Fire Station,State Auditor,,Ashley Norwood,Reform,35
Grenada,Sweethome Hol #2 Fire Stat,State Auditor,,Stacey E. Pickering,R,169
Grenada,Sweethome Hol #2 Fire Stat,State Auditor,,Ashley Norwood,Reform,31
Grenada,Gore Springs Comm Center,State Auditor,,Stacey E. Pickering,R,260
Grenada,Gore Springs Comm Center,State Auditor,,Ashley Norwood,Reform,52
Grenada,Futheyville 1st Pentecost,State Auditor,,Stacey E. Pickering,R,331
Grenada,Futheyville 1st Pentecost,State Auditor,,Ashley Norwood,Reform,73
Grenada,Providence Gore Spr Comm,State Auditor,,Stacey E. Pickering,R,0
Grenada,Providence Gore Spr Comm,State Auditor,,Ashley Norwood,Reform,0
Grenada,Mt Nebo Parker's Grocery,State Auditor,,Stacey E. Pickering,R,0
Grenada,Mt Nebo Parker's Grocery,State Auditor,,Ashley Norwood,Reform,0
Grenada,Pleasant Grove Commun Cen,State Auditor,,Stacey E. Pickering,R,172
Grenada,Pleasant Grove Commun Cen,State Auditor,,Ashley Norwood,Reform,116
Grenada,Geeslin,State Auditor,,Stacey E. Pickering,R,550
Grenada,Geeslin,State Auditor,,Ashley Norwood,Reform,76
Grenada,Hardy,State Auditor,,Stacey E. Pickering,R,0
Grenada,Hardy,State Auditor,,Ashley Norwood,Reform,0
Grenada,Millcreek,State Auditor,,Stacey E. Pickering,R,x
Grenada,Millcreek,State Auditor,,Ashley Norwood,Reform,x
Grenada,TOTAL,State Auditor,,Stacey E. Pickering,R,4735
Grenada,TOTAL,State Auditor,,Ashley Norwood,Reform,1658
Grenada,Box 1,State Treasurer,,Lynn Fitch,R,476
Grenada,Box 1,State Treasurer,,Connie Moran,D,63
Grenada,Box 1,State Treasurer,,Shawn O'Hara,Reform,11
Grenada,Box 2 Grenada Co Office,State Treasurer,,Lynn Fitch,R,213
Grenada,Box 2 Grenada Co Office,State Treasurer,,Connie Moran,D,304
Grenada,Box 2 Grenada Co Office,State Treasurer,,Shawn O'Hara,Reform,7
Grenada,Box 3 City Auditorium,State Treasurer,,Lynn Fitch,R,221
Grenada,Box 3 City Auditorium,State Treasurer,,Connie Moran,D,636
Grenada,Box 3 City Auditorium,State Treasurer,,Shawn O'Hara,Reform,18
Grenada,Holcomb Community Center,State Treasurer,,Lynn Fitch,R,381
Grenada,Holcomb Community Center,State Treasurer,,Connie Moran,D,112
Grenada,Holcomb Community Center,State Treasurer,,Shawn O'Hara,Reform,10
Grenada,Box 4,State Treasurer,,Lynn Fitch,R,193
Grenada,Box 4,State Treasurer,,Connie Moran,D,865
Grenada,Box 4,State Treasurer,,Shawn O'Hara,Reform,21
Grenada,Box 5,State Treasurer,,Lynn Fitch,R,722
Grenada,Box 5,State Treasurer,,Connie Moran,D,190
Grenada,Box 5,State Treasurer,,Shawn O'Hara,Reform,23
Grenada,Tie Plant,State Treasurer,,Lynn Fitch,R,516
Grenada,Tie Plant,State Treasurer,,Connie Moran,D,242
Grenada,Tie Plant,State Treasurer,,Shawn O'Hara,Reform,20
Grenada,Elliott Vol Fire Station,State Treasurer,,Lynn Fitch,R,184
Grenada,Elliott Vol Fire Station,State Treasurer,,Connie Moran,D,53
Grenada,Elliott Vol Fire Station,State Treasurer,,Shawn O'Hara,Reform,9
Grenada,Sweethome Hol #2 Fire Stat,State Treasurer,,Lynn Fitch,R,156
Grenada,Sweethome Hol #2 Fire Stat,State Treasurer,,Connie Moran,D,69
Grenada,Sweethome Hol #2 Fire Stat,State Treasurer,,Shawn O'Hara,Reform,1
Grenada,Gore Springs Comm Center,State Treasurer,,Lynn Fitch,R,247
Grenada,Gore Springs Comm Center,State Treasurer,,Connie Moran,D,96
Grenada,Gore Springs Comm Center,State Treasurer,,Shawn O'Hara,Reform,4
Grenada,Futheyville 1st Pentecost,State Treasurer,,Lynn Fitch,R,301
Grenada,Futheyville 1st Pentecost,State Treasurer,,Connie Moran,D,126
Grenada,Futheyville 1st Pentecost,State Treasurer,,Shawn O'Hara,Reform,14
Grenada,Providence Gore Spr Comm,State Treasurer,,Lynn Fitch,R,0
Grenada,Providence Gore Spr Comm,State Treasurer,,Connie Moran,D,0
Grenada,Providence Gore Spr Comm,State Treasurer,,Shawn O'Hara,Reform,0
Grenada,Mt Nebo Parker's Grocery,State Treasurer,,Lynn Fitch,R,0
Grenada,Mt Nebo Parker's Grocery,State Treasurer,,Connie Moran,D,0
Grenada,Mt Nebo Parker's Grocery,State Treasurer,,Shawn O'Hara,Reform,0
Grenada,Pleasant Grove Commun Cen,State Treasurer,,Lynn Fitch,R,143
Grenada,Pleasant Grove Commun Cen,State Treasurer,,Connie Moran,D,233
Grenada,Pleasant Grove Commun Cen,State Treasurer,,Shawn O'Hara,Reform,12
Grenada,Geeslin,State Treasurer,,Lynn Fitch,R,499
Grenada,Geeslin,State Treasurer,,Connie Moran,D,122
Grenada,Geeslin,State Treasurer,,Shawn O'Hara,Reform,14
Grenada,Hardy,State Treasurer,,Lynn Fitch,R,0
Grenada,Hardy,State Treasurer,,Connie Moran,D,0
Grenada,Hardy,State Treasurer,,Shawn O'Hara,Reform,0
Grenada,Millcreek,State Treasurer,,Lynn Fitch,R,x
Grenada,Millcreek,State Treasurer,,Connie Moran,D,x
Grenada,Millcreek,State Treasurer,,Shawn O'Hara,Reform,x
Grenada,TOTAL,State Treasurer,,Lynn Fitch,R,4252
Grenada,TOTAL,State Treasurer,,Connie Moran,D,3111
Grenada,TOTAL,State Treasurer,,Shawn O'Hara,Reform,164
Grenada,Box 1,Commissioner of Agriculture & Commerce,,Joel Gill,D,92
Grenada,Box 1,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,436
Grenada,Box 1,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13
Grenada,Box 2 Grenada Co Office,Commissioner of Agriculture & Commerce,,Joel Gill,D,323
Grenada,Box 2 Grenada Co Office,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,187
Grenada,Box 2 Grenada Co Office,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11
Grenada,Box 3 City Auditorium,Commissioner of Agriculture & Commerce,,Joel Gill,D,672
Grenada,Box 3 City Auditorium,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,188
Grenada,Box 3 City Auditorium,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14
Grenada,Holcomb Community Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,149
Grenada,Holcomb Community Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,340
Grenada,Holcomb Community Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15
Grenada,Box 4,Commissioner of Agriculture & Commerce,,Joel Gill,D,883
Grenada,Box 4,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,177
Grenada,Box 4,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11
Grenada,Box 5,Commissioner of Agriculture & Commerce,,Joel Gill,D,243
Grenada,Box 5,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,662
Grenada,Box 5,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,27
Grenada,Tie Plant,Commissioner of Agriculture & Commerce,,Joel Gill,D,294
Grenada,Tie Plant,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,457
Grenada,Tie Plant,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19
Grenada,Elliott Vol Fire Station,Commissioner of Agriculture & Commerce,,Joel Gill,D,84
Grenada,Elliott Vol Fire Station,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,156
Grenada,Elliott Vol Fire Station,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5
Grenada,Sweethome Hol #2 Fire Stat,Commissioner of Agriculture & Commerce,,Joel Gill,D,75
Grenada,Sweethome Hol #2 Fire Stat,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,144
Grenada,Sweethome Hol #2 Fire Stat,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4
Grenada,Gore Springs Comm Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,116
Grenada,Gore Springs Comm Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,219
Grenada,Gore Springs Comm Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8
Grenada,Futheyville 1st Pentecost,Commissioner of Agriculture & Commerce,,Joel Gill,D,133
Grenada,Futheyville 1st Pentecost,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,293
Grenada,Futheyville 1st Pentecost,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15
Grenada,Providence Gore Spr Comm,Commissioner of Agriculture & Commerce,,Joel Gill,D,0
Grenada,Providence Gore Spr Comm,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,0
Grenada,Providence Gore Spr Comm,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0
Grenada,Mt Nebo Parker's Grocery,Commissioner of Agriculture & Commerce,,Joel Gill,D,0
Grenada,Mt Nebo Parker's Grocery,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,0
Grenada,Mt Nebo Parker's Grocery,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0
Grenada,Pleasant Grove Commun Cen,Commissioner of Agriculture & Commerce,,Joel Gill,D,248
Grenada,Pleasant Grove Commun Cen,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,137
Grenada,Pleasant Grove Commun Cen,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8
Grenada,Geeslin,Commissioner of Agriculture & Commerce,,Joel Gill,D,185
Grenada,Geeslin,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,440
Grenada,Geeslin,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,16
Grenada,Hardy,Commissioner of Agriculture & Commerce,,Joel Gill,D,0
Grenada,Hardy,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,0
Grenada,Hardy,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0
Grenada,Millcreek,Commissioner of Agriculture & Commerce,,Joel Gill,D,x
Grenada,Millcreek,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,x
Grenada,Millcreek,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,x
Grenada,TOTAL,Commissioner of Agriculture & Commerce,,Joel Gill,D,3497
Grenada,TOTAL,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,3836
Grenada,TOTAL,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,166
Grenada,Box 1,Commissioner of Insurance,,Mike Chaney,R,495
Grenada,Box 1,Commissioner of Insurance,,Louis Fondren,D,43
Grenada,Box 1,Commissioner of Insurance,,Barbara Dale Washer,Reform,9
Grenada,Box 2 Grenada Co Office,Commissioner of Insurance,,Mike Chaney,R,212
Grenada,Box 2 Grenada Co Office,Commissioner of Insurance,,Louis Fondren,D,301
Grenada,Box 2 Grenada Co Office,Commissioner of Insurance,,Barbara Dale Washer,Reform,10
Grenada,Box 3 City Auditorium,Commissioner of Insurance,,Mike Chaney,R,236
Grenada,Box 3 City Auditorium,Commissioner of Insurance,,Louis Fondren,D,627
Grenada,Box 3 City Auditorium,Commissioner of Insurance,,Barbara Dale Washer,Reform,10
Grenada,Holcomb Community Center,Commissioner of Insurance,,Mike Chaney,R,386
Grenada,Holcomb Community Center,Commissioner of Insurance,,Louis Fondren,D,107
Grenada,Holcomb Community Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,14
Grenada,Box 4,Commissioner of Insurance,,Mike Chaney,R,201
Grenada,Box 4,Commissioner of Insurance,,Louis Fondren,D,854
Grenada,Box 4,Commissioner of Insurance,,Barbara Dale Washer,Reform,23
Grenada,Box 5,Commissioner of Insurance,,Mike Chaney,R,743
Grenada,Box 5,Commissioner of Insurance,,Louis Fondren,D,168
Grenada,Box 5,Commissioner of Insurance,,Barbara Dale Washer,Reform,21
Grenada,Tie Plant,Commissioner of Insurance,,Mike Chaney,R,539
Grenada,Tie Plant,Commissioner of Insurance,,Louis Fondren,D,222
Grenada,Tie Plant,Commissioner of Insurance,,Barbara Dale Washer,Reform,15
Grenada,Elliott Vol Fire Station,Commissioner of Insurance,,Mike Chaney,R,196
Grenada,Elliott Vol Fire Station,Commissioner of Insurance,,Louis Fondren,D,46
Grenada,Elliott Vol Fire Station,Commissioner of Insurance,,Barbara Dale Washer,Reform,3
Grenada,Sweethome Hol #2 Fire Stat,Commissioner of Insurance,,Mike Chaney,R,158
Grenada,Sweethome Hol #2 Fire Stat,Commissioner of Insurance,,Louis Fondren,D,61
Grenada,Sweethome Hol #2 Fire Stat,Commissioner of Insurance,,Barbara Dale Washer,Reform,5
Grenada,Gore Springs Comm Center,Commissioner of Insurance,,Mike Chaney,R,257
Grenada,Gore Springs Comm Center,Commissioner of Insurance,,Louis Fondren,D,88
Grenada,Gore Springs Comm Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,5
Grenada,Futheyville 1st Pentecost,Commissioner of Insurance,,Mike Chaney,R,310
Grenada,Futheyville 1st Pentecost,Commissioner of Insurance,,Louis Fondren,D,110
Grenada,Futheyville 1st Pentecost,Commissioner of Insurance,,Barbara Dale Washer,Reform,16
Grenada,Providence Gore Spr Comm,Commissioner of Insurance,,Mike Chaney,R,0
Grenada,Providence Gore Spr Comm,Commissioner of Insurance,,Louis Fondren,D,0
Grenada,Providence Gore Spr Comm,Commissioner of Insurance,,Barbara Dale Washer,Reform,0
Grenada,Mt Nebo Parker's Grocery,Commissioner of Insurance,,Mike Chaney,R,0
Grenada,Mt Nebo Parker's Grocery,Commissioner of Insurance,,Louis Fondren,D,0
Grenada,Mt Nebo Parker's Grocery,Commissioner of Insurance,,Barbara Dale Washer,Reform,0
Grenada,Pleasant Grove Commun Cen,Commissioner of Insurance,,Mike Chaney,R,154
Grenada,Pleasant Grove Commun Cen,Commissioner of Insurance,,Louis Fondren,D,221
Grenada,Pleasant Grove Commun Cen,Commissioner of Insurance,,Barbara Dale Washer,Reform,15
Grenada,Geeslin,Commissioner of Insurance,,Mike Chaney,R,538
Grenada,Geeslin,Commissioner of Insurance,,Louis Fondren,D,86
Grenada,Geeslin,Commissioner of Insurance,,Barbara Dale Washer,Reform,16
Grenada,Hardy,Commissioner of Insurance,,Mike Chaney,R,0
Grenada,Hardy,Commissioner of Insurance,,Louis Fondren,D,0
Grenada,Hardy,Commissioner of Insurance,,Barbara Dale Washer,Reform,0
Grenada,Millcreek,Commissioner of Insurance,,Mike Chaney,R,x
Grenada,Millcreek,Commissioner of Insurance,,Louis Fondren,D,x
Grenada,Millcreek,Commissioner of Insurance,,Barbara Dale Washer,Reform,x
Grenada,TOTAL,Commissioner of Insurance,,Mike Chaney,R,4425
Grenada,TOTAL,Commissioner of Insurance,,Louis Fondren,D,2934
Grenada,TOTAL,Commissioner of Insurance,,Barbara Dale Washer,Reform,162
Grenada,Box 1,State Senate,8,Patsy Gregory,R,366
Grenada,Box 1,State Senate,8,Russell R. Jolly,D,187
Grenada,Box 2 Grenada Co Office,State Senate,8,Patsy Gregory,R,155
Grenada,Box 2 Grenada Co Office,State Senate,8,Russell R. Jolly,D,363
Grenada,Box 3 City Auditorium,State Senate,8,Patsy Gregory,R,71
Grenada,Box 3 City Auditorium,State Senate,8,Russell R. Jolly,D,240
Grenada,Holcomb Community Center,State Senate,8,Patsy Gregory,R,x
Grenada,Holcomb Community Center,State Senate,8,Russell R. Jolly,D,x
Grenada,Box 4,State Senate,8,Patsy Gregory,R,11
Grenada,Box 4,State Senate,8,Russell R. Jolly,D,43
Grenada,Box 5,State Senate,8,Patsy Gregory,R,410
Grenada,Box 5,State Senate,8,Russell R. Jolly,D,271
Grenada,Tie Plant,State Senate,8,Patsy Gregory,R,x
Grenada,Tie Plant,State Senate,8,Russell R. Jolly,D,x
Grenada,Elliott Vol Fire Station,State Senate,8,Patsy Gregory,R,143
Grenada,Elliott Vol Fire Station,State Senate,8,Russell R. Jolly,D,102
Grenada,Sweethome Hol #2 Fire Stat,State Senate,8,Patsy Gregory,R,x
Grenada,Sweethome Hol #2 Fire Stat,State Senate,8,Russell R. Jolly,D,x
Grenada,Gore Springs Comm Center,State Senate,8,Patsy Gregory,R,197
Grenada,Gore Springs Comm Center,State Senate,8,Russell R. Jolly,D,153
Grenada,Futheyville 1st Pentecost,State Senate,8,Patsy Gregory,R,257
Grenada,Futheyville 1st Pentecost,State Senate,8,Russell R. Jolly,D,182
Grenada,Providence Gore Spr Comm,State Senate,8,Patsy Gregory,R,0
Grenada,Providence Gore Spr Comm,State Senate,8,Russell R. Jolly,D,0
Grenada,Mt Nebo Parker's Grocery,State Senate,8,Patsy Gregory,R,0
Grenada,Mt Nebo Parker's Grocery,State Senate,8,Russell R. Jolly,D,0
Grenada,Pleasant Grove Commun Cen,State Senate,8,Patsy Gregory,R,139
Grenada,Pleasant Grove Commun Cen,State Senate,8,Russell R. Jolly,D,255
Grenada,Geeslin,State Senate,8,Patsy Gregory,R,132
Grenada,Geeslin,State Senate,8,Russell R. Jolly,D,96
Grenada,Hardy,State Senate,8,Patsy Gregory,R,0
Grenada,Hardy,State Senate,8,Russell R. Jolly,D,0
Grenada,Millcreek,State Senate,8,Patsy Gregory,R,x
Grenada,Millcreek,State Senate,8,Russell R. Jolly,D,x
Grenada,TOTAL,State Senate,8,Patsy Gregory,R,1881
Grenada,TOTAL,State Senate,8,Russell R. Jolly,D,1892
Grenada,Box 1,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Box 1,State Senate,14,Carlos E. Moore,D,x
Grenada,Box 2 Grenada Co Office,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Box 2 Grenada Co Office,State Senate,14,Carlos E. Moore,D,x
Grenada,Box 3 City Auditorium,State Senate,14,Lydia Graves Chassaniol,R,132
Grenada,Box 3 City Auditorium,State Senate,14,Carlos E. Moore,D,424
Grenada,Holcomb Community Center,State Senate,14,Lydia Graves Chassaniol,R,391
Grenada,Holcomb Community Center,State Senate,14,Carlos E. Moore,D,118
Grenada,Box 4,State Senate,14,Lydia Graves Chassaniol,R,192
Grenada,Box 4,State Senate,14,Carlos E. Moore,D,823
Grenada,Box 5,State Senate,14,Lydia Graves Chassaniol,R,220
Grenada,Box 5,State Senate,14,Carlos E. Moore,D,36
Grenada,Tie Plant,State Senate,14,Lydia Graves Chassaniol,R,527
Grenada,Tie Plant,State Senate,14,Carlos E. Moore,D,255
Grenada,Elliott Vol Fire Station,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Elliott Vol Fire Station,State Senate,14,Carlos E. Moore,D,x
Grenada,Sweethome Hol #2 Fire Stat,State Senate,14,Lydia Graves Chassaniol,R,166
Grenada,Sweethome Hol #2 Fire Stat,State Senate,14,Carlos E. Moore,D,58
Grenada,Gore Springs Comm Center,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Gore Springs Comm Center,State Senate,14,Carlos E. Moore,D,x
Grenada,Futheyville 1st Pentecost,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Futheyville 1st Pentecost,State Senate,14,Carlos E. Moore,D,x
Grenada,Providence Gore Spr Comm,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Providence Gore Spr Comm,State Senate,14,Carlos E. Moore,D,x
Grenada,Mt Nebo Parker's Grocery,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Mt Nebo Parker's Grocery,State Senate,14,Carlos E. Moore,D,x
Grenada,Pleasant Grove Commun Cen,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Pleasant Grove Commun Cen,State Senate,14,Carlos E. Moore,D,x
Grenada,Geeslin,State Senate,14,Lydia Graves Chassaniol,R,330
Grenada,Geeslin,State Senate,14,Carlos E. Moore,D,84
Grenada,Hardy,State Senate,14,Lydia Graves Chassaniol,R,x
Grenada,Hardy,State Senate,14,Carlos E. Moore,D,x
