candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Franklin,Antioch,39,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Antioch,46,
Thad Cochran,U.S. Senate,,Republican,Franklin,Bad Bayou,67,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Bad Bayou,94,
Thad Cochran,U.S. Senate,,Republican,Franklin,Bude,65,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Bude,68,
Thad Cochran,U.S. Senate,,Republican,Franklin,Cains,41,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Cains,64,
Thad Cochran,U.S. Senate,,Republican,Franklin,Eddiceton,71,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Eddiceton,92,
Thad Cochran,U.S. Senate,,Republican,Franklin,Hamburg,9,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Hamburg,8,
Thad Cochran,U.S. Senate,,Republican,Franklin,Knoxville,26,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Knoxville,23,
Thad Cochran,U.S. Senate,,Republican,Franklin,Lucien,38,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Lucien,32,
Thad Cochran,U.S. Senate,,Republican,Franklin,Mccall,63,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Mccall,64,
Thad Cochran,U.S. Senate,,Republican,Franklin,Meadville,103,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Meadville,84,
Thad Cochran,U.S. Senate,,Republican,Franklin,Pine Grove,31,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Pine Grove,33,
Thad Cochran,U.S. Senate,,Republican,Franklin,Roxie,38,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Roxie,29,
Thad Cochran,U.S. Senate,,Republican,Franklin,Wesley Chapel,8,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Wesley Chapel,12,
Thad Cochran,U.S. Senate,,Republican,Franklin,Whittington,45,
Chris McDaniel,U.S. Senate,,Republican,Franklin,Whittington,99,
Thad Cochran,U.S. Senate,,Republican,Franklin,,634,
Chris McDaniel,U.S. Senate,,Republican,Franklin,,748,TRUE
