candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,DeSoto,Alphaba-Cockrum,96,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Alphaba-Cockrum,219,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Bridgetown,161,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Bridgetown,513,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Colonial Hills,78,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Colonial Hills,204,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Cumberland,106,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Cumberland,252,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Desoto Central,287,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Desoto Central,630,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Elmore,115,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Elmore,211,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Eudora,76,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Eudora,283,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Fairhaven,94,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Fairhaven,309,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Greenbrook North,144,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Greenbrook North,338,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Greenbrook South,269,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Greenbrook South,617,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Hacks Cross Road,83,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Hacks Cross Road,319,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Hernando Central,318,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Hernando Central,462,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Hernando East,528,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Hernando East,1078,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Hernando West,293,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Hernando West,529,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Horn Lake Central,80,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Horn Lake Central,175,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Horn Lake East,70,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Horn Lake East,117,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Horn Lake High School,152,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Horn Lake High School,354,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Horn Lake Intermediate,78,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Horn Lake Intermediate,226,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Horn Lake North,56,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Horn Lake North,147,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Horn Lake West,57,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Horn Lake West,195,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Ingrams Mill,53,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Ingrams Mill,199,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Lake Cormorant,53,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Lake Cormorant,79,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Lewisburg,295,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Lewisburg,563,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Lewisburg East,53,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Lewisburg East,122,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Love,147,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Love,290,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Miller,166,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Miller,541,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Mineral Wells,189,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Mineral Wells,538,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Nesbit East,147,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Nesbit East,282,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Nesbit West,110,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Nesbit West,286,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Northwest Community College,135,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Northwest Community College,319,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Olive Branch North,166,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Olive Branch North,401,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Olive Branch South,226,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Olive Branch South,649,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Olive Branch West,87,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Olive Branch West,148,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Pleasant Hill North,253,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Pleasant Hill North,537,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Southhaven North,219,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Southhaven North,422,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Southhaven South,38,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Southhaven South,63,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Southhaven West,151,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Southhaven West,273,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Summershill,257,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Summershill,548,
Thad Cochran,U.S. Senate,,Republican,DeSoto,Walls,128,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,Walls,320,
Thad Cochran,U.S. Senate,,Republican,DeSoto,,6014,
Chris McDaniel,U.S. Senate,,Republican,DeSoto,,13758,TRUE
