candidate,office,district,party,county,precinct,votes,winner
Gary Johnson,President,,Republican,Hinds,1,0,
Jon Huntsman,President,,Republican,Hinds,1,0,
Michele Bachmann,President,,Republican,Hinds,1,0,
Mitt Romney,President,,Republican,Hinds,1,34,TRUE
Newt Gingrich,President,,Republican,Hinds,1,19,
Rick Perry,President,,Republican,Hinds,1,0,
Rick Santorum,President,,Republican,Hinds,1,22,
Ron Paul,President,,Republican,Hinds,1,8,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,1,1,
Robert Maloney,U.S. Senate,,Republican,Hinds,1,14,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,1,63,TRUE
Gregg Harper,U.S. House,3,Republican,Hinds,1,62,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,1,11,
Gary Johnson,President,,Republican,Hinds,2,0,
Jon Huntsman,President,,Republican,Hinds,2,0,
Michele Bachmann,President,,Republican,Hinds,2,0,
Mitt Romney,President,,Republican,Hinds,2,0,
Newt Gingrich,President,,Republican,Hinds,2,0,
Rick Perry,President,,Republican,Hinds,2,0,
Rick Santorum,President,,Republican,Hinds,2,0,
Ron Paul,President,,Republican,Hinds,2,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,2,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,2,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,2,0,
Gary Johnson,President,,Republican,Hinds,4,0,
Jon Huntsman,President,,Republican,Hinds,4,0,
Michele Bachmann,President,,Republican,Hinds,4,0,
Mitt Romney,President,,Republican,Hinds,4,0,
Newt Gingrich,President,,Republican,Hinds,4,0,
Rick Perry,President,,Republican,Hinds,4,0,
Rick Santorum,President,,Republican,Hinds,4,1,TRUE
Ron Paul,President,,Republican,Hinds,4,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,4,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,4,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,4,0,
Gary Johnson,President,,Republican,Hinds,6,0,
Jon Huntsman,President,,Republican,Hinds,6,0,
Michele Bachmann,President,,Republican,Hinds,6,0,
Mitt Romney,President,,Republican,Hinds,6,1,
Newt Gingrich,President,,Republican,Hinds,6,0,
Rick Perry,President,,Republican,Hinds,6,0,
Rick Santorum,President,,Republican,Hinds,6,8,TRUE
Ron Paul,President,,Republican,Hinds,6,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,6,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,6,1,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,6,8,TRUE
Gary Johnson,President,,Republican,Hinds,8,0,
Jon Huntsman,President,,Republican,Hinds,8,0,
Michele Bachmann,President,,Republican,Hinds,8,0,
Mitt Romney,President,,Republican,Hinds,8,53,TRUE
Newt Gingrich,President,,Republican,Hinds,8,23,
Rick Perry,President,,Republican,Hinds,8,0,
Rick Santorum,President,,Republican,Hinds,8,46,
Ron Paul,President,,Republican,Hinds,8,17,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,8,7,
Robert Maloney,U.S. Senate,,Republican,Hinds,8,15,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,8,112,TRUE
Gregg Harper,U.S. House,3,Republican,Hinds,8,135,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,8,22,
Gary Johnson,President,,Republican,Hinds,9,0,
Jon Huntsman,President,,Republican,Hinds,9,0,
Michele Bachmann,President,,Republican,Hinds,9,0,
Mitt Romney,President,,Republican,Hinds,9,130,TRUE
Newt Gingrich,President,,Republican,Hinds,9,48,
Rick Perry,President,,Republican,Hinds,9,2,
Rick Santorum,President,,Republican,Hinds,9,69,
Ron Paul,President,,Republican,Hinds,9,19,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,9,11,
Robert Maloney,U.S. Senate,,Republican,Hinds,9,19,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,9,229,TRUE
Gregg Harper,U.S. House,3,Republican,Hinds,9,229,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,9,27,
Gary Johnson,President,,Republican,Hinds,10,0,
Jon Huntsman,President,,Republican,Hinds,10,0,
Michele Bachmann,President,,Republican,Hinds,10,0,
Mitt Romney,President,,Republican,Hinds,10,0,
Newt Gingrich,President,,Republican,Hinds,10,0,
Rick Perry,President,,Republican,Hinds,10,0,
Rick Santorum,President,,Republican,Hinds,10,0,
Ron Paul,President,,Republican,Hinds,10,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,10,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,10,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,10,0,
Gary Johnson,President,,Republican,Hinds,11,0,
Jon Huntsman,President,,Republican,Hinds,11,0,
Michele Bachmann,President,,Republican,Hinds,11,0,
Mitt Romney,President,,Republican,Hinds,11,0,
Newt Gingrich,President,,Republican,Hinds,11,0,
Rick Perry,President,,Republican,Hinds,11,0,
Rick Santorum,President,,Republican,Hinds,11,0,
Ron Paul,President,,Republican,Hinds,11,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,11,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,11,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,11,0,
Gary Johnson,President,,Republican,Hinds,12,0,
Jon Huntsman,President,,Republican,Hinds,12,0,
Michele Bachmann,President,,Republican,Hinds,12,1,TRUE
Mitt Romney,President,,Republican,Hinds,12,1,TRUE
Newt Gingrich,President,,Republican,Hinds,12,0,
Rick Perry,President,,Republican,Hinds,12,0,
Rick Santorum,President,,Republican,Hinds,12,0,
Ron Paul,President,,Republican,Hinds,12,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,12,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,12,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,12,2,TRUE
Gary Johnson,President,,Republican,Hinds,13,0,
Jon Huntsman,President,,Republican,Hinds,13,0,
Michele Bachmann,President,,Republican,Hinds,13,0,
Mitt Romney,President,,Republican,Hinds,13,0,
Newt Gingrich,President,,Republican,Hinds,13,0,
Rick Perry,President,,Republican,Hinds,13,0,
Rick Santorum,President,,Republican,Hinds,13,0,
Ron Paul,President,,Republican,Hinds,13,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,13,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,13,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,13,0,
Gary Johnson,President,,Republican,Hinds,14,0,
Jon Huntsman,President,,Republican,Hinds,14,0,
Michele Bachmann,President,,Republican,Hinds,14,0,
Mitt Romney,President,,Republican,Hinds,14,143,TRUE
Newt Gingrich,President,,Republican,Hinds,14,56,
Rick Perry,President,,Republican,Hinds,14,1,
Rick Santorum,President,,Republican,Hinds,14,55,
Ron Paul,President,,Republican,Hinds,14,9,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,14,7,
Robert Maloney,U.S. Senate,,Republican,Hinds,14,14,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,14,231,TRUE
Gregg Harper,U.S. House,3,Republican,Hinds,14,228,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,14,20,
Gary Johnson,President,,Republican,Hinds,16,1,
Jon Huntsman,President,,Republican,Hinds,16,0,
Michele Bachmann,President,,Republican,Hinds,16,0,
Mitt Romney,President,,Republican,Hinds,16,47,TRUE
Newt Gingrich,President,,Republican,Hinds,16,32,
Rick Perry,President,,Republican,Hinds,16,1,
Rick Santorum,President,,Republican,Hinds,16,14,
Ron Paul,President,,Republican,Hinds,16,12,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,16,6,
Robert Maloney,U.S. Senate,,Republican,Hinds,16,8,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,16,89,TRUE
Gary Johnson,President,,Republican,Hinds,17,0,
Jon Huntsman,President,,Republican,Hinds,17,2,
Michele Bachmann,President,,Republican,Hinds,17,0,
Mitt Romney,President,,Republican,Hinds,17,75,TRUE
Newt Gingrich,President,,Republican,Hinds,17,35,
Rick Perry,President,,Republican,Hinds,17,0,
Rick Santorum,President,,Republican,Hinds,17,29,
Ron Paul,President,,Republican,Hinds,17,20,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,17,7,
Robert Maloney,U.S. Senate,,Republican,Hinds,17,11,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,17,135,TRUE
Gregg Harper,U.S. House,3,Republican,Hinds,17,135,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,17,22,
Gregg Harper,U.S. House,3,Republican,Hinds,32,229,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,32,27,
Gregg Harper,U.S. House,3,Republican,Hinds,33,320,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,33,29,
Gregg Harper,U.S. House,3,Republican,Hinds,34,550,TRUE
Robert J. Allen,U.S. House,3,Republican,Hinds,34,39,
Gary Johnson,President,,Republican,Hinds,18,0,
Jon Huntsman,President,,Republican,Hinds,18,0,
Michele Bachmann,President,,Republican,Hinds,18,0,
Mitt Romney,President,,Republican,Hinds,18,1,TRUE
Newt Gingrich,President,,Republican,Hinds,18,0,
Rick Perry,President,,Republican,Hinds,18,0,
Rick Santorum,President,,Republican,Hinds,18,0,
Ron Paul,President,,Republican,Hinds,18,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,18,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,18,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,18,1,TRUE
Gary Johnson,President,,Republican,Hinds,19,0,
Jon Huntsman,President,,Republican,Hinds,19,0,
Michele Bachmann,President,,Republican,Hinds,19,0,
Mitt Romney,President,,Republican,Hinds,19,0,
Newt Gingrich,President,,Republican,Hinds,19,0,
Rick Perry,President,,Republican,Hinds,19,0,
Rick Santorum,President,,Republican,Hinds,19,0,
Ron Paul,President,,Republican,Hinds,19,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,19,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,19,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,19,0,
Gary Johnson,President,,Republican,Hinds,20,0,
Jon Huntsman,President,,Republican,Hinds,20,0,
Michele Bachmann,President,,Republican,Hinds,20,0,
Mitt Romney,President,,Republican,Hinds,20,1,
Newt Gingrich,President,,Republican,Hinds,20,1,
Rick Perry,President,,Republican,Hinds,20,0,
Rick Santorum,President,,Republican,Hinds,20,0,
Ron Paul,President,,Republican,Hinds,20,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,20,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,20,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,20,2,TRUE
Gary Johnson,President,,Republican,Hinds,21,0,
Jon Huntsman,President,,Republican,Hinds,21,0,
Michele Bachmann,President,,Republican,Hinds,21,0,
Mitt Romney,President,,Republican,Hinds,21,0,
Newt Gingrich,President,,Republican,Hinds,21,2,TRUE
Rick Perry,President,,Republican,Hinds,21,0,
Rick Santorum,President,,Republican,Hinds,21,1,
Ron Paul,President,,Republican,Hinds,21,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,21,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,21,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,21,3,TRUE
Gary Johnson,President,,Republican,Hinds,22,0,
Jon Huntsman,President,,Republican,Hinds,22,0,
Michele Bachmann,President,,Republican,Hinds,22,0,
Mitt Romney,President,,Republican,Hinds,22,0,
Newt Gingrich,President,,Republican,Hinds,22,2,TRUE
Rick Perry,President,,Republican,Hinds,22,0,
Rick Santorum,President,,Republican,Hinds,22,1,
Ron Paul,President,,Republican,Hinds,22,1,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,22,1,
Robert Maloney,U.S. Senate,,Republican,Hinds,22,1,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,22,2,TRUE
Gary Johnson,President,,Republican,Hinds,23,0,
Jon Huntsman,President,,Republican,Hinds,23,0,
Michele Bachmann,President,,Republican,Hinds,23,0,
Mitt Romney,President,,Republican,Hinds,23,0,
Newt Gingrich,President,,Republican,Hinds,23,0,
Rick Perry,President,,Republican,Hinds,23,0,
Rick Santorum,President,,Republican,Hinds,23,0,
Ron Paul,President,,Republican,Hinds,23,0,
E. Allen Hathcock,U.S. Senate,,Republican,Hinds,23,0,
Robert Maloney,U.S. Senate,,Republican,Hinds,23,0,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,23,0,
