page,candidate,office,district,party,county,precinct,votes
2,David Baria,US Senate ,,Democrat ,Simpson,Bowie,61
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Bowie,135
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Bowie,2
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Bowie,2
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Bowie,2
2,Mike Espy,US Senate Special,,,Simpson,Bowie,76
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Bowie,103
2,Chris McDaniel,US Senate Special,,,Simpson,Bowie,29
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Bowie,68
2,Michael Guest,US House,3,Republican ,Simpson,Bowie,136
2,Matthew Holland,US House,3,Reform,Simpson,Bowie,1
2,David Baria,US Senate ,,Democrat ,Simpson,Braxton,32
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Braxton,464
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Braxton,7
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Braxton,2
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Braxton,4
2,Mike Espy,US Senate Special,,,Simpson,Braxton,40
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Braxton,383
2,Chris McDaniel,US Senate Special,,,Simpson,Braxton,100
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Braxton,29
2,Michael Guest,US House,3,Republican ,Simpson,Braxton,484
2,Matthew Holland,US House,3,Reform,Simpson,Braxton,7
2,David Baria,US Senate ,,Democrat ,Simpson,Bridgeport,151
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Bridgeport,82
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Bridgeport,1
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Bridgeport,4
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Bridgeport,5
2,Mike Espy,US Senate Special,,,Simpson,Bridgeport,161
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Bridgeport,76
2,Chris McDaniel,US Senate Special,,,Simpson,Bridgeport,11
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Bridgeport,168
2,Michael Guest,US House,3,Republican ,Simpson,Bridgeport,83
2,Matthew Holland,US House,3,Reform,Simpson,Bridgeport,1
2,David Baria,US Senate ,,Democrat ,Simpson,D'Lo,16
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,D'Lo,194
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,D'Lo,4
2,Shawn O'Hara,US Senate ,,Reform,Simpson,D'Lo,0
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,D'Lo,1
2,Mike Espy,US Senate Special,,,Simpson,D'Lo,23
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,D'Lo,143
2,Chris McDaniel,US Senate Special,,,Simpson,D'Lo,52
2,Michael Ted Evans,US House,3,Democrat ,Simpson,D'Lo,18
2,Michael Guest,US House,3,Republican ,Simpson,D'Lo,194
2,Matthew Holland,US House,3,Reform,Simpson,D'Lo,2
2,David Baria,US Senate ,,Democrat ,Simpson,Dry Creek,48
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Dry Creek,380
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Dry Creek,8
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Dry Creek,2
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Dry Creek,4
2,Mike Espy,US Senate Special,,,Simpson,Dry Creek,52
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Dry Creek,289
2,Chris McDaniel,US Senate Special,,,Simpson,Dry Creek,103
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Dry Creek,58
2,Michael Guest,US House,3,Republican ,Simpson,Dry Creek,386
2,Matthew Holland,US House,3,Reform,Simpson,Dry Creek,2
2,David Baria,US Senate ,,Democrat ,Simpson,Fork Church,169
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Fork Church,86
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Fork Church,3
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Fork Church,1
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Fork Church,3
2,Mike Espy,US Senate Special,,,Simpson,Fork Church,182
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Fork Church,71
2,Chris McDaniel,US Senate Special,,,Simpson,Fork Church,17
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Fork Church,175
2,Michael Guest,US House,3,Republican ,Simpson,Fork Church,94
2,Matthew Holland,US House,3,Reform,Simpson,Fork Church,3
2,David Baria,US Senate ,,Democrat ,Simpson,Harrisville,68
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Harrisville,374
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Harrisville,10
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Harrisville,5
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Harrisville,3
2,Mike Espy,US Senate Special,,,Simpson,Harrisville,74
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Harrisville,295
2,Chris McDaniel,US Senate Special,,,Simpson,Harrisville,101
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Harrisville,60
2,Michael Guest,US House,3,Republican ,Simpson,Harrisville,400
2,Matthew Holland,US House,3,Reform,Simpson,Harrisville,6
2,David Baria,US Senate ,,Democrat ,Simpson,Jupiter,304
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Jupiter,116
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Jupiter,1
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Jupiter,2
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Jupiter,10
2,Mike Espy,US Senate Special,,,Simpson,Jupiter,312
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Jupiter,99
2,Chris McDaniel,US Senate Special,,,Simpson,Jupiter,16
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Jupiter,316
2,Michael Guest,US House,3,Republican ,Simpson,Jupiter,120
2,Matthew Holland,US House,3,Reform,Simpson,Jupiter,4
2,David Baria,US Senate ,,Democrat ,Simpson,Magee 1,313
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Magee 1,65
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Magee 1,1
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Magee 1,4
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Magee 1,7
2,Mike Espy,US Senate Special,,,Simpson,Magee 1,330
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Magee 1,50
2,Chris McDaniel,US Senate Special,,,Simpson,Magee 1,12
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Magee 1,329
2,Michael Guest,US House,3,Republican ,Simpson,Magee 1,69
2,Matthew Holland,US House,3,Reform,Simpson,Magee 1,0
2,David Baria,US Senate ,,Democrat ,Simpson,Magee 2,144
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Magee 2,587
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Magee 2,9
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Magee 2,5
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Magee 2,8
2,Mike Espy,US Senate Special,,,Simpson,Magee 2,151
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Magee 2,455
2,Chris McDaniel,US Senate Special,,,Simpson,Magee 2,151
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Magee 2,155
2,Michael Guest,US House,3,Republican ,Simpson,Magee 2,599
2,Matthew Holland,US House,3,Reform,Simpson,Magee 2,5
2,David Baria,US Senate ,,Democrat ,Simpson,Magee 4 North ,58
2,Roger F. Wicker,US Senate ,,Republican ,Simpson,Magee 4 North ,324
2,Danny Bedwell,US Senate ,,Libertarian,Simpson,Magee 4 North ,4
2,Shawn O'Hara,US Senate ,,Reform,Simpson,Magee 4 North ,3
2,Tobey Bernard Bartee,US Senate Special,,,Simpson,Magee 4 North ,7
2,Mike Espy,US Senate Special,,,Simpson,Magee 4 North ,59
2,Cindy Hyde-Smith,US Senate Special,,,Simpson,Magee 4 North ,271
2,Chris McDaniel,US Senate Special,,,Simpson,Magee 4 North ,54
2,Michael Ted Evans,US House,3,Democrat ,Simpson,Magee 4 North ,60
2,Michael Guest,US House,3,Republican ,Simpson,Magee 4 North ,322
2,Matthew Holland,US House,3,Reform,Simpson,Magee 4 North ,6
3,David Baria,US Senate ,,Democrat ,Simpson,Magee 4 South,113
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Magee 4 South,489
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Magee 4 South,8
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Magee 4 South,1
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Magee 4 South,9
3,Mike Espy,US Senate Special,,,Simpson,Magee 4 South,117
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Magee 4 South,394
3,Chris McDaniel,US Senate Special,,,Simpson,Magee 4 South,109
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Magee 4 South,112
3,Michael Guest,US House,3,Republican ,Simpson,Magee 4 South,504
3,Matthew Holland,US House,3,Reform,Simpson,Magee 4 South,10
3,David Baria,US Senate ,,Democrat ,Simpson,Mendenhall 1,131
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Mendenhall 1,60
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Mendenhall 1,4
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Mendenhall 1,3
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Mendenhall 1,5
3,Mike Espy,US Senate Special,,,Simpson,Mendenhall 1,136
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Mendenhall 1,40
3,Chris McDaniel,US Senate Special,,,Simpson,Mendenhall 1,19
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Mendenhall 1,136
3,Michael Guest,US House,3,Republican ,Simpson,Mendenhall 1,63
3,Matthew Holland,US House,3,Reform,Simpson,Mendenhall 1,2
3,David Baria,US Senate ,,Democrat ,Simpson,Mendenhall 3,126
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Mendenhall 3,531
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Mendenhall 3,15
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Mendenhall 3,2
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Mendenhall 3,4
3,Mike Espy,US Senate Special,,,Simpson,Mendenhall 3,144
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Mendenhall 3,430
3,Chris McDaniel,US Senate Special,,,Simpson,Mendenhall 3,113
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Mendenhall 3,135
3,Michael Guest,US House,3,Republican ,Simpson,Mendenhall 3,541
3,Matthew Holland,US House,3,Reform,Simpson,Mendenhall 3,9
3,David Baria,US Senate ,,Democrat ,Simpson,Merit,44
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Merit,408
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Merit,9
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Merit,5
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Merit,5
3,Mike Espy,US Senate Special,,,Simpson,Merit,45
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Merit,346
3,Chris McDaniel,US Senate Special,,,Simpson,Merit,76
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Merit,39
3,Michael Guest,US House,3,Republican ,Simpson,Merit,420
3,Matthew Holland,US House,3,Reform,Simpson,Merit,4
3,David Baria,US Senate ,,Democrat ,Simpson,New Hope,70
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,New Hope,98
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,New Hope,1
3,Shawn O'Hara,US Senate ,,Reform,Simpson,New Hope,1
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,New Hope,1
3,Mike Espy,US Senate Special,,,Simpson,New Hope,79
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,New Hope,88
3,Chris McDaniel,US Senate Special,,,Simpson,New Hope,17
3,Michael Ted Evans,US House,3,Democrat ,Simpson,New Hope,72
3,Michael Guest,US House,3,Republican ,Simpson,New Hope,106
3,Matthew Holland,US House,3,Reform,Simpson,New Hope,1
3,David Baria,US Senate ,,Democrat ,Simpson,Oak Grove,200
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Oak Grove,243
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Oak Grove,7
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Oak Grove,4
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Oak Grove,6
3,Mike Espy,US Senate Special,,,Simpson,Oak Grove,221
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Oak Grove,191
3,Chris McDaniel,US Senate Special,,,Simpson,Oak Grove,50
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Oak Grove,206
3,Michael Guest,US House,3,Republican ,Simpson,Oak Grove,251
3,Matthew Holland,US House,3,Reform,Simpson,Oak Grove,3
3,David Baria,US Senate ,,Democrat ,Simpson,Pearl ,59
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Pearl ,263
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Pearl ,4
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Pearl ,6
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Pearl ,1
3,Mike Espy,US Senate Special,,,Simpson,Pearl ,70
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Pearl ,208
3,Chris McDaniel,US Senate Special,,,Simpson,Pearl ,63
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Pearl ,62
3,Michael Guest,US House,3,Republican ,Simpson,Pearl ,270
3,Matthew Holland,US House,3,Reform,Simpson,Pearl ,3
3,David Baria,US Senate ,,Democrat ,Simpson,Pinola,68
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Pinola,170
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Pinola,4
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Pinola,4
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Pinola,1
3,Mike Espy,US Senate Special,,,Simpson,Pinola,81
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Pinola,142
3,Chris McDaniel,US Senate Special,,,Simpson,Pinola,32
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Pinola,74
3,Michael Guest,US House,3,Republican ,Simpson,Pinola,176
3,Matthew Holland,US House,3,Reform,Simpson,Pinola,6
3,David Baria,US Senate ,,Democrat ,Simpson,Saratoga,98
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Saratoga,102
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Saratoga,3
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Saratoga,2
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Saratoga,1
3,Mike Espy,US Senate Special,,,Simpson,Saratoga,113
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Saratoga,88
3,Chris McDaniel,US Senate Special,,,Simpson,Saratoga,14
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Saratoga,109
3,Michael Guest,US House,3,Republican ,Simpson,Saratoga,104
3,Matthew Holland,US House,3,Reform,Simpson,Saratoga,2
3,David Baria,US Senate ,,Democrat ,Simpson,Shivers,103
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Shivers,155
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Shivers,1
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Shivers,4
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Shivers,3
3,Mike Espy,US Senate Special,,,Simpson,Shivers,114
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Shivers,134
3,Chris McDaniel,US Senate Special,,,Simpson,Shivers,30
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Shivers,114
3,Michael Guest,US House,3,Republican ,Simpson,Shivers,165
3,Matthew Holland,US House,3,Reform,Simpson,Shivers,0
3,David Baria,US Senate ,,Democrat ,Simpson,Sumrall,60
3,Roger F. Wicker,US Senate ,,Republican ,Simpson,Sumrall,259
3,Danny Bedwell,US Senate ,,Libertarian,Simpson,Sumrall,11
3,Shawn O'Hara,US Senate ,,Reform,Simpson,Sumrall,1
3,Tobey Bernard Bartee,US Senate Special,,,Simpson,Sumrall,3
3,Mike Espy,US Senate Special,,,Simpson,Sumrall,67
3,Cindy Hyde-Smith,US Senate Special,,,Simpson,Sumrall,192
3,Chris McDaniel,US Senate Special,,,Simpson,Sumrall,76
3,Michael Ted Evans,US House,3,Democrat ,Simpson,Sumrall,64
3,Michael Guest,US House,3,Republican ,Simpson,Sumrall,272
3,Matthew Holland,US House,3,Reform,Simpson,Sumrall,4
4,David Baria,US Senate ,,Democrat ,Simpson,Weathersby,419
4,Roger F. Wicker,US Senate ,,Republican ,Simpson,Weathersby,112
4,Danny Bedwell,US Senate ,,Libertarian,Simpson,Weathersby,0
4,Shawn O'Hara,US Senate ,,Reform,Simpson,Weathersby,1
4,Tobey Bernard Bartee,US Senate Special,,,Simpson,Weathersby,6
4,Mike Espy,US Senate Special,,,Simpson,Weathersby,450
4,Cindy Hyde-Smith,US Senate Special,,,Simpson,Weathersby,89
4,Chris McDaniel,US Senate Special,,,Simpson,Weathersby,12
4,Michael Ted Evans,US House,3,Democrat ,Simpson,Weathersby,450
4,Michael Guest,US House,3,Republican ,Simpson,Weathersby,102
4,Matthew Holland,US House,3,Reform,Simpson,Weathersby,6
4,David Baria,US Senate ,,Democrat ,Simpson,TOTAL ,2855
4,Roger F. Wicker,US Senate ,,Republican ,Simpson,TOTAL ,5697
4,Danny Bedwell,US Senate ,,Libertarian,Simpson,TOTAL ,117
4,Shawn O'Hara,US Senate ,,Reform,Simpson,TOTAL ,64
4,Tobey Bernard Bartee,US Senate Special,,,Simpson,TOTAL ,99
4,Mike Espy,US Senate Special,,,Simpson,TOTAL ,3097
4,Cindy Hyde-Smith,US Senate Special,,,Simpson,TOTAL ,4577
4,Chris McDaniel,US Senate Special,,,Simpson,TOTAL ,1257
4,Michael Ted Evans,US House,3,Democrat ,Simpson,TOTAL ,3009
4,Michael Guest,US House,3,Republican ,Simpson,TOTAL ,5861
4,Matthew Holland,US House,3,Reform,Simpson,TOTAL ,87
